Time,GeneralEvent,Forehead_Acc_X,Forehead_Acc_Y,Forehead_Acc_Z,Forehead_Gyr_X,Forehead_Gyr_Y,Forehead_Gyr_Z
178.44 sec,OpenDoor,0.580117,-8.646596,-1.314707,-0.125279,-0.236005,0.067752
178.45 sec,OpenDoor,0.63288,-9.561799,-1.218093,-0.167932,-0.25956,0.04879
178.46 sec,OpenDoor,0.536122,-10.183246,-1.225967,-0.141024,-0.278024,0.02945
178.47 sec,OpenDoor,0.527299,-10.439027,-0.693433,-0.152085,-0.316245,0.005725
178.48 sec,OpenDoor,0.768443,-11.243793,-0.841819,-0.148261,-0.338519,0.004413
178.49 sec,OpenDoor,0.504372,-10.378021,-1.063635,-0.053121,-0.346754,-0.030792
178.5 sec,OpenDoor,0.724189,-9.316706,-0.964037,-0.09306,-0.390842,-0.073172
178.51 sec,OpenDoor,1.213223,-9.852903,-1.152358,-0.141418,-0.389775,-0.069835
178.52 sec,OpenDoor,1.287607,-9.801778,-1.197443,-0.117597,-0.359619,-0.06579
178.53 sec,OpenDoor,1.253235,-9.322473,-1.285102,-0.149527,-0.333418,-0.061415
178.54 sec,OpenDoor,1.261121,-9.280121,-1.537565,-0.201949,-0.313823,-0.050916
178.55 sec,OpenDoor,1.00498,-9.083745,-1.771725,-0.235831,-0.282998,-0.043137
178.56 sec,OpenDoor,0.737865,-9.063272,-2.002217,-0.283061,-0.286062,-0.044695
178.57 sec,OpenDoor,0.567589,-9.464697,-2.176899,-0.31685,-0.295351,-0.042222
178.58 sec,OpenDoor,0.486388,-9.712062,-2.366348,-0.310711,-0.302176,-0.045619
178.59 sec,OpenDoor,0.444402,-9.772745,-2.573388,-0.31174,-0.312073,-0.049522
178.6 sec,OpenDoor,0.411758,-10.050834,-2.759276,-0.303807,-0.321511,-0.058016
178.61 sec,OpenDoor,0.525397,-10.405859,-2.880042,-0.255541,-0.322318,-0.055924
178.62 sec,OpenDoor,0.717495,-10.579164,-2.796231,-0.178732,-0.308891,-0.054018
178.63 sec,OpenDoor,0.780156,-10.483484,-2.741072,-0.1,-0.273551,-0.03973
178.64 sec,OpenDoor,0.688566,-10.196822,-2.59986,-0.046345,-0.243031,-0.036906
178.65 sec,OpenDoor,0.549379,-9.808813,-2.497442,-0.011171,-0.205169,-0.037394
178.66 sec,OpenDoor,0.374362,-9.628183,-2.426943,-0.002287,-0.184685,-0.039152
178.67 sec,OpenDoor,0.222536,-9.563411,-2.377016,0.017364,-0.168038,-0.05446
178.68 sec,OpenDoor,0.12268,-9.478133,-2.331334,0.03744,-0.158755,-0.073683
178.69 sec,OpenDoor,0.051349,-9.343421,-2.196763,0.056116,-0.166646,-0.097791
178.7 sec,OpenDoor,0.084074,-9.170861,-2.155764,0.055589,-0.173022,-0.109058
178.71 sec,OpenDoor,0.135327,-8.964652,-2.057776,0.045772,-0.188302,-0.125184
178.72 sec,OpenDoor,0.251465,-8.90585,-2.040268,0.022067,-0.203004,-0.136069
178.73 sec,OpenDoor,0.498149,-8.902181,-2.033153,0.006531,-0.214166,-0.129881
178.74 sec,OpenDoor,0.69411,-8.919117,-2.020899,-0.002559,-0.209534,-0.113872
178.75 sec,OpenDoor,0.798763,-8.945212,-1.997577,-0.02387,-0.198091,-0.091913
178.76 sec,OpenDoor,0.836885,-9.15393,-2.056474,-0.044319,-0.180093,-0.065806
178.77 sec,OpenDoor,0.824042,-9.367525,-2.139791,-0.056088,-0.152427,-0.044138
178.78 sec,OpenDoor,0.641331,-9.604951,-2.217869,-0.05077,-0.121298,-0.037578
178.79 sec,OpenDoor,0.35804,-9.827962,-2.208865,-0.039853,-0.105267,-0.050127
178.8 sec,OpenDoor,0.180017,-10.190015,-2.232524,-0.006172,-0.10193,-0.073316
178.81 sec,OpenDoor,0.217863,-10.268076,-2.174155,0.053769,-0.104032,-0.111294
178.82 sec,OpenDoor,0.263707,-10.198152,-1.970361,0.10672,-0.106481,-0.131241
178.83 sec,OpenDoor,0.272314,-10.121521,-1.836602,0.148501,-0.099189,-0.142916
178.84 sec,OpenDoor,0.298032,-9.904176,-1.662992,0.175772,-0.099932,-0.151624
178.85 sec,OpenDoor,0.195183,-9.673951,-1.57958,0.174707,-0.09893,-0.158922
178.86 sec,OpenDoor,-0.02634,-9.430753,-1.52951,0.150518,-0.107346,-0.187351
178.87 sec,OpenDoor,-0.129143,-9.38769,-1.610149,0.098183,-0.130195,-0.222165
178.88 sec,OpenDoor,-0.065847,-9.447428,-1.791167,0.043198,-0.162303,-0.259765
178.89 sec,OpenDoor,0.101651,-9.552553,-2.00218,0.015021,-0.191609,-0.297058
178.9 sec,OpenDoor,0.419764,-9.621172,-2.181054,-0.013945,-0.218925,-0.327126
178.91 sec,OpenDoor,0.781147,-9.966575,-2.375189,-0.016798,-0.236157,-0.346073
178.92 sec,OpenDoor,1.083431,-10.05522,-2.45293,0.006395,-0.239905,-0.346734
178.93 sec,OpenDoor,1.312427,-10.067018,-2.467613,0.034883,-0.24137,-0.342348
178.94 sec,OpenDoor,1.553402,-10.135605,-2.491251,0.071701,-0.235302,-0.326584
178.95 sec,OpenDoor,1.62521,-10.051215,-2.424584,0.110543,-0.218339,-0.295675
178.96 sec,OpenDoor,1.559503,-10.041505,-2.349092,0.135987,-0.204092,-0.280988
178.97 sec,OpenDoor,1.38225,-10.022841,-2.240269,0.169452,-0.192815,-0.255464
178.98 sec,OpenDoor,1.14375,-9.847856,-2.10081,0.194578,-0.18736,-0.237717
178.99 sec,OpenDoor,0.899867,-9.620927,-1.969519,0.222546,-0.193808,-0.228563
179 sec,OpenDoor,0.767725,-9.436385,-1.805475,0.236453,-0.203237,-0.219551
179.01 sec,OpenDoor,0.880717,-9.201623,-1.648678,0.243676,-0.217734,-0.215948
179.02 sec,OpenDoor,1.010416,-9.076251,-1.492523,0.241507,-0.214999,-0.201803
179.03 sec,OpenDoor,1.166162,-8.902036,-1.335064,0.228356,-0.206,-0.200992
179.04 sec,OpenDoor,1.319198,-8.857302,-1.26602,0.200235,-0.192704,-0.195062
179.05 sec,OpenDoor,1.447262,-8.874734,-1.172152,0.167794,-0.172125,-0.177713
179.06 sec,OpenDoor,1.494253,-8.9615,-1.265709,0.12678,-0.150454,-0.166141
179.07 sec,OpenDoor,1.568172,-9.21996,-1.237204,0.095302,-0.128857,-0.143372
179.08 sec,OpenDoor,1.519913,-9.619492,-1.290697,0.077533,-0.105682,-0.122476
179.09 sec,OpenDoor,1.430091,-9.885859,-1.331573,0.093003,-0.087687,-0.103971
179.1 sec,OpenDoor,1.324011,-9.824436,-1.303135,0.099355,-0.078924,-0.089748
179.11 sec,OpenDoor,1.345687,-9.904281,-1.354079,0.101411,-0.067905,-0.074813
179.12 sec,OpenDoor,1.311147,-9.895649,-1.336285,0.117455,-0.058879,-0.063485
179.13 sec,OpenDoor,1.161785,-9.927974,-1.250953,0.118078,-0.036393,-0.054025
179.14 sec,OpenDoor,1.035707,-9.919912,-1.24338,0.124837,-0.031061,-0.055714
179.15 sec,OpenDoor,0.945443,-9.845425,-1.205921,0.122595,-0.027993,-0.06147
179.16 sec,OpenDoor,0.858234,-9.785907,-1.138325,0.110325,-0.026749,-0.066253
179.17 sec,OpenDoor,0.844047,-9.887438,-1.118079,0.094677,-0.029026,-0.071949
179.18 sec,OpenDoor,0.887885,-10.070074,-1.085182,0.089928,-0.031909,-0.066093
179.19 sec,OpenDoor,0.94227,-10.170453,-1.08939,0.108506,-0.032909,-0.057866
179.2 sec,OpenDoor,0.91157,-10.215067,-1.057632,0.122,-0.034929,-0.038579
179.21 sec,OpenDoor,0.92774,-10.359817,-1.037865,0.13926,-0.031779,-0.023556
179.22 sec,OpenDoor,0.853198,-10.396,-0.993788,0.170705,-0.03779,-0.006827
179.23 sec,OpenDoor,0.740921,-10.351734,-0.924221,0.196232,-0.042338,0.00141
179.24 sec,OpenDoor,0.623759,-10.40253,-0.915987,0.220342,-0.054891,0.005713
179.25 sec,OpenDoor,0.590359,-10.275579,-0.90493,0.24914,-0.068036,0.004199
179.26 sec,OpenDoor,0.573957,-10.072519,-0.820354,0.254699,-0.079564,-0.006655
179.27 sec,OpenDoor,0.597499,-9.988174,-0.776486,0.24999,-0.085782,-0.014759
179.28 sec,OpenDoor,0.581268,-9.894458,-0.725378,0.251439,-0.079359,-0.021224
179.29 sec,OpenDoor,0.736837,-9.693336,-0.679737,0.238916,-0.076211,-0.041835
179.3 sec,OpenDoor,0.964429,-9.615459,-0.661614,0.216356,-0.050294,-0.059669
179.31 sec,OpenDoor,1.120654,-9.609608,-0.634108,0.19198,-0.007649,-0.07095
179.32 sec,OpenDoor,1.229631,-9.527354,-0.645829,0.166428,0.046136,-0.089633
179.33 sec,OpenDoor,1.220228,-9.566096,-0.684192,0.137155,0.09828,-0.104032
179.34 sec,OpenDoor,1.192511,-9.705451,-0.71006,0.126761,0.145949,-0.111861
179.35 sec,OpenDoor,1.077159,-9.760259,-0.76593,0.124277,0.182507,-0.13172
179.36 sec,OpenDoor,1.012988,-9.915293,-0.832084,0.135006,0.217576,-0.137562
179.37 sec,OpenDoor,0.951345,-9.960179,-0.866612,0.151951,0.235405,-0.154046
179.38 sec,OpenDoor,0.911247,-9.904651,-0.913468,0.170903,0.254007,-0.169928
179.39 sec,OpenDoor,0.89106,-9.809873,-0.905569,0.181459,0.262864,-0.18618
179.4 sec,OpenDoor,0.985633,-9.675438,-0.964549,0.191276,0.270365,-0.195537
179.41 sec,OpenDoor,1.032785,-9.540932,-0.962313,0.198399,0.277504,-0.202048
179.42 sec,OpenDoor,1.124318,-9.36773,-1.003637,0.193699,0.276577,-0.199397
179.43 sec,OpenDoor,1.348011,-9.310782,-1.067729,0.186159,0.291155,-0.202795
179.44 sec,OpenDoor,1.387603,-9.220906,-1.141556,0.18182,0.309393,-0.198284
179.45 sec,OpenDoor,1.482691,-9.171432,-1.181003,0.163806,0.313406,-0.195768
179.46 sec,OpenDoor,1.713447,-9.422011,-1.170334,0.129025,0.325802,-0.187372
179.47 sec,OpenDoor,1.903795,-9.846722,-1.193267,0.105696,0.341202,-0.170589
179.48 sec,OpenDoor,2.052401,-10.189553,-1.309552,0.10223,0.357171,-0.135977
179.49 sec,OpenDoor,2.077838,-10.583904,-1.082211,0.102119,0.36791,-0.091632
179.5 sec,OpenDoor,2.104656,-11.287534,-0.775735,0.111262,0.386306,-0.035817
179.51 sec,OpenDoor,1.912277,-11.483649,-0.635625,0.161048,0.393297,0.005294
179.52 sec,OpenDoor,1.638822,-11.13091,-0.467872,0.191833,0.390457,0.034015
179.53 sec,OpenDoor,1.486484,-11.058567,-0.364737,0.217211,0.376288,0.043608
179.54 sec,OpenDoor,1.270079,-10.710794,-0.163309,0.274796,0.351421,0.027462
179.55 sec,OpenDoor,1.352514,-10.070182,-0.02169,0.314867,0.31064,-0.00965
179.56 sec,OpenDoor,1.610165,-9.355205,0.105003,0.332178,0.281184,-0.05169
179.57 sec,OpenDoor,1.892931,-8.83271,0.261978,0.308935,0.25951,-0.086516
179.58 sec,OpenDoor,2.12944,-8.565368,0.315062,0.268945,0.253143,-0.110628
179.59 sec,OpenDoor,2.300739,-8.580543,0.403977,0.224912,0.239868,-0.132571
179.6 sec,OpenDoor,2.530223,-8.720153,0.439805,0.17622,0.239424,-0.147251
179.61 sec,OpenDoor,2.818252,-8.911925,0.433312,0.137949,0.240843,-0.141164
179.62 sec,OpenDoor,3.052597,-9.090015,0.450218,0.095864,0.256476,-0.111634
179.63 sec,OpenDoor,3.004517,-9.351556,0.420451,0.048591,0.281691,-0.073198
179.64 sec,OpenDoor,2.757133,-9.628245,0.311076,0.007929,0.291248,-0.046872
179.65 sec,OpenDoor,2.590384,-10.06718,0.171614,-0.016832,0.287647,-0.024426
179.66 sec,OpenDoor,2.317695,-10.419185,0.120362,-0.002016,0.275153,-0.01248
179.67 sec,OpenDoor,2.18761,-10.646594,0.115412,0.019118,0.243621,-0.010964
179.68 sec,OpenDoor,2.15294,-10.7871,0.200276,0.052385,0.227313,-0.007308
179.69 sec,OpenDoor,2.123934,-10.906247,0.314574,0.081971,0.20043,-0.008386
179.7 sec,OpenDoor,2.178448,-10.798363,0.38837,0.112933,0.188825,-0.017799
179.71 sec,OpenDoor,2.198643,-10.418355,0.456373,0.129071,0.180979,-0.024875
179.72 sec,OpenDoor,2.337089,-10.180157,0.544649,0.126871,0.18215,-0.027236
179.73 sec,OpenDoor,2.3151,-9.94929,0.629605,0.129212,0.193475,-0.022766
179.74 sec,OpenDoor,2.250557,-9.649837,0.757629,0.119766,0.20706,-0.016825
179.75 sec,OpenDoor,2.179161,-9.51719,0.840121,0.109319,0.205191,-0.014812
179.76 sec,OpenDoor,2.118783,-9.378482,0.86825,0.098838,0.210385,0.003152
179.77 sec,OpenDoor,1.991942,-9.147736,0.946675,0.08795,0.208734,0.001437
179.78 sec,OpenDoor,1.894914,-9.11353,0.950348,0.063845,0.194018,0.009448
179.79 sec,OpenDoor,1.744319,-9.053893,0.942227,0.058936,0.176951,0.014952
179.8 sec,OpenDoor,1.681001,-9.012489,1.019352,0.051269,0.148797,0.017694
179.81 sec,OpenDoor,1.583003,-9.124306,1.001427,0.043359,0.118934,0.029202
179.82 sec,OpenDoor,1.490096,-9.069097,1.025886,0.050715,0.092229,0.031637
179.83 sec,OpenDoor,1.463061,-8.960814,1.015496,0.048517,0.055983,0.037916
179.84 sec,OpenDoor,1.411359,-8.913652,1.036306,0.039536,0.021284,0.045455
179.85 sec,OpenDoor,1.330501,-8.937276,1.02922,0.028201,-0.014012,0.043306
179.86 sec,OpenDoor,1.214227,-8.858527,1.057378,0.020403,-0.061728,0.044116
179.87 sec,OpenDoor,1.183984,-8.833096,0.974207,0.001362,-0.114523,0.028691
179.88 sec,OpenDoor,1.113139,-8.811442,0.92366,-0.010042,-0.176404,0.01945
179.89 sec,OpenDoor,1.193321,-8.729285,0.768099,-0.009912,-0.238597,0.012411
179.9 sec,OpenDoor,1.232819,-8.566193,0.621717,-0.015888,-0.301261,0.001655
179.91 sec,OpenDoor,1.262191,-8.410588,0.324369,-0.01232,-0.357891,-0.007544
179.92 sec,OpenDoor,1.227075,-7.980928,-0.002045,0.008056,-0.424485,-0.028749
179.93 sec,OpenDoor,1.22658,-7.529734,-0.081949,-0.006561,-0.484398,-0.063096
179.94 sec,OpenDoor,1.30259,-7.780854,-0.036844,-0.077421,-0.551975,-0.094243
179.95 sec,OpenDoor,1.411219,-8.590539,0.089431,-0.150272,-0.61662,-0.120219
179.96 sec,OpenDoor,1.524587,-9.3882,0.172633,-0.219135,-0.675898,-0.133767
179.97 sec,OpenDoor,1.776818,-10.203129,0.179884,-0.263898,-0.729038,-0.135659
179.98 sec,OpenDoor,2.09295,-11.242877,0.0705,-0.282415,-0.764731,-0.114985
179.99 sec,OpenDoor,2.368745,-11.300386,-0.356068,-0.186709,-0.782012,-0.092825
180 sec,OpenDoor,2.663144,-10.602664,-0.511319,-0.110897,-0.791384,-0.073656
180.01 sec,OpenDoor,3.002059,-10.495316,-0.538822,-0.069042,-0.756034,-0.026684
180.02 sec,OpenDoor,2.794612,-10.396466,-0.495076,0.00486,-0.706503,0.01856
180.03 sec,OpenDoor,2.48783,-9.531156,-0.604441,0.054515,-0.680746,0.023264
180.04 sec,OpenDoor,2.389637,-8.527643,-0.837775,0.052228,-0.661603,0.014728
180.05 sec,OpenDoor,2.281881,-8.167584,-0.909017,0.004569,-0.641593,0.007319
180.06 sec,OpenDoor,2.241867,-8.587078,-0.914533,-0.034067,-0.623946,0.019986
180.07 sec,OpenDoor,2.046117,-8.719941,-1.038552,-0.047634,-0.604545,0.027321
180.08 sec,OpenDoor,1.845331,-8.767727,-1.184382,-0.062679,-0.608704,0.043399
180.09 sec,OpenDoor,1.88361,-9.256234,-1.301277,-0.071447,-0.607014,0.066323
180.1 sec,OpenDoor,1.779329,-9.723437,-1.31945,-0.036585,-0.601674,0.102448
180.11 sec,OpenDoor,1.60261,-9.837257,-1.207259,-0.000573,-0.600762,0.119688
180.12 sec,OpenDoor,1.617914,-9.872948,-1.084516,0.012806,-0.601491,0.120581
180.13 sec,OpenDoor,1.668436,-9.819301,-1.024262,0.015376,-0.586673,0.11827
180.14 sec,OpenDoor,1.758531,-9.6619,-0.948266,0.011228,-0.563404,0.117434
180.15 sec,OpenDoor,1.891573,-9.715991,-0.831643,-0.023,-0.527421,0.1156
180.16 sec,OpenDoor,1.905648,-9.903828,-0.678235,-0.053959,-0.466824,0.120715
180.17 sec,OpenDoor,1.701731,-10.021807,-0.710492,-0.089591,-0.411108,0.121265
180.18 sec,OpenDoor,1.444648,-10.251125,-0.817166,-0.127884,-0.368741,0.098985
180.19 sec,OpenDoor,1.328648,-10.533962,-0.912544,-0.152831,-0.346849,0.073621
180.2 sec,OpenDoor,1.292134,-10.793094,-1.012723,-0.157498,-0.326155,0.047911
180.21 sec,OpenDoor,1.292512,-11.047191,-1.15456,-0.149729,-0.297404,0.030034
180.22 sec,OpenDoor,1.29322,-11.189402,-1.268563,-0.112864,-0.270529,0.017184
180.23 sec,OpenDoor,1.219682,-11.262827,-1.262015,-0.062158,-0.23842,0.000307
180.24 sec,OpenDoor,1.224388,-11.137161,-1.163304,-0.005752,-0.217395,-0.004626
180.25 sec,OpenDoor,1.227926,-10.973059,-1.041881,0.051043,-0.184692,-0.016883
180.26 sec,OpenDoor,1.157255,-10.647951,-0.874477,0.10046,-0.167223,-0.021723
180.27 sec,OpenDoor,1.18361,-10.238449,-0.74255,0.136411,-0.143333,-0.029879
180.28 sec,OpenDoor,1.149237,-9.797043,-0.584925,0.159129,-0.116362,-0.034248
180.29 sec,OpenDoor,1.217162,-9.395048,-0.461407,0.153308,-0.089289,-0.034732
180.3 sec,OpenDoor,1.245987,-9.207936,-0.379733,0.137568,-0.052087,-0.03096
180.31 sec,OpenDoor,1.15431,-9.173866,-0.356162,0.132704,-0.018194,-0.021189
180.32 sec,OpenDoor,1.07655,-9.059441,-0.453587,0.143651,0.009542,-0.01801
180.33 sec,OpenDoor,0.94613,-8.754991,-0.617178,0.149608,0.02887,-0.026019
180.34 sec,OpenDoor,0.993176,-8.428908,-0.804146,0.161134,0.027946,-0.040603
180.35 sec,OpenDoor,1.184271,-8.130815,-0.934011,0.163788,0.031067,-0.060817
180.36 sec,OpenDoor,1.433223,-7.897962,-1.081457,0.15034,0.040536,-0.072857
180.37 sec,OpenDoor,1.665219,-7.725924,-1.194729,0.121807,0.053701,-0.086795
180.38 sec,OpenDoor,1.969866,-7.660701,-1.177833,0.058716,0.076745,-0.095277
180.39 sec,OpenDoor,2.315111,-8.271784,-1.056345,-0.053311,0.106975,-0.079035
180.4 sec,OpenDoor,2.604353,-9.434918,-0.89959,-0.159101,0.166412,-0.036624
180.41 sec,OpenDoor,2.625417,-10.523129,-0.919094,-0.209381,0.236419,0.026943
180.42 sec,OpenDoor,2.323483,-11.606622,-0.795146,-0.243653,0.300504,0.091207
180.43 sec,OpenDoor,1.885525,-12.42082,-1.110494,-0.178353,0.355962,0.141087
180.44 sec,OpenDoor,1.004291,-11.810999,-1.486693,-0.043163,0.375411,0.129143
180.45 sec,OpenDoor,0.311469,-10.899492,-1.543251,0.040789,0.321679,0.045402
180.46 sec,OpenDoor,0.372751,-10.899964,-1.485682,0.125672,0.228156,-0.071476
180.47 sec,OpenDoor,0.896796,-10.467596,-1.301747,0.256897,0.150908,-0.174228
180.48 sec,OpenDoor,1.454429,-9.469397,-1.028533,0.333985,0.078025,-0.258553
180.49 sec,OpenDoor,2.270873,-8.871097,-0.633759,0.332775,0.025043,-0.308468
180.5 sec,OpenDoor,2.972829,-8.762305,-0.319165,0.291415,0.013532,-0.317605
180.51 sec,OpenDoor,3.480033,-8.827131,-0.063589,0.232329,0.025176,-0.300872
180.52 sec,OpenDoor,3.799185,-8.894151,-0.045771,0.15249,0.041972,-0.26708
180.53 sec,OpenDoor,4.094816,-9.150109,-0.099062,0.080983,0.065307,-0.226496
180.54 sec,OpenDoor,4.335831,-9.494358,-0.179811,0.022801,0.104228,-0.15401
180.55 sec,OpenDoor,4.200254,-9.953471,-0.188918,-0.007497,0.149082,-0.078449
180.56 sec,OpenDoor,3.897842,-10.257971,-0.060831,-0.014741,0.175803,-0.012074
180.57 sec,OpenDoor,3.389389,-10.549595,0.009169,-0.030858,0.184952,0.028609
180.58 sec,OpenDoor,3.019676,-10.79278,0.146308,-0.037078,0.163946,0.034844
180.59 sec,OpenDoor,2.824382,-10.811953,0.021106,-0.026618,0.125843,0.025072
180.6 sec,OpenDoor,2.972123,-10.515818,-0.078368,-0.020223,0.08774,0.010791
180.61 sec,OpenDoor,3.151519,-10.366842,-0.180433,-0.018106,0.068084,0.020696
180.62 sec,OpenDoor,3.302148,-10.228611,-0.26304,-0.009078,0.068254,0.047182
180.63 sec,OpenDoor,3.373639,-10.133432,-0.25474,0.016092,0.08165,0.075522
180.64 sec,OpenDoor,3.410918,-10.010161,-0.209322,0.042459,0.106722,0.107246
180.65 sec,OpenDoor,3.337207,-9.882793,-0.124354,0.063413,0.151302,0.128312
180.66 sec,OpenDoor,3.284367,-9.824294,-0.008627,0.08386,0.199182,0.137077
180.67 sec,OpenDoor,3.171709,-9.801469,0.068864,0.107438,0.253814,0.132607
180.68 sec,OpenDoor,3.024665,-9.663863,0.159073,0.139608,0.30921,0.116533
180.69 sec,OpenDoor,2.820252,-9.477397,0.35134,0.167853,0.361184,0.096231
180.7 sec,OpenDoor,2.66253,-9.319658,0.436334,0.192017,0.397856,0.077293
180.71 sec,OpenDoor,2.532566,-9.038992,0.691353,0.209969,0.430744,0.062197
180.72 sec,OpenDoor,2.428937,-8.87652,0.826461,0.206525,0.446718,0.064745
180.73 sec,OpenDoor,2.354532,-8.788194,0.967289,0.202097,0.461511,0.068836
180.74 sec,OpenDoor,2.253881,-8.720348,1.156997,0.186059,0.468291,0.082277
180.75 sec,OpenDoor,2.152291,-8.810454,1.197456,0.163336,0.471505,0.100959
180.76 sec,OpenDoor,2.095128,-8.774199,1.274828,0.153,0.47021,0.110978
180.77 sec,OpenDoor,1.91126,-8.80386,1.284182,0.127029,0.469215,0.114823
180.78 sec,OpenDoor,1.778338,-8.90349,1.335149,0.116825,0.458729,0.114649
180.79 sec,OpenDoor,1.66339,-8.830148,1.367741,0.100429,0.447329,0.103919
180.8 sec,OpenDoor,1.490223,-8.781574,1.320388,0.078644,0.42751,0.079562
180.81 sec,OpenDoor,1.371168,-8.765326,1.163409,0.06068,0.398652,0.051227
180.82 sec,OpenDoor,1.302452,-8.779197,1.06355,0.052737,0.357436,0.010315
180.83 sec,OpenDoor,1.178351,-8.716005,0.937669,0.062282,0.304121,-0.032179
180.84 sec,OpenDoor,1.184228,-8.670609,0.906279,0.067355,0.226558,-0.075302
180.85 sec,OpenDoor,1.241056,-8.69072,0.776647,0.075824,0.145588,-0.11739
180.86 sec,OpenDoor,1.352611,-8.532351,0.757114,0.068713,0.058129,-0.158703
180.87 sec,OpenDoor,1.699355,-8.690071,0.778206,0.015477,-0.025709,-0.180621
180.88 sec,OpenDoor,2.013781,-8.684501,0.613592,-0.01187,-0.093411,-0.186509
180.89 sec,OpenDoor,2.466444,-9.056439,0.853345,-0.114882,-0.162367,-0.164089
180.9 sec,OpenDoor,2.559492,-10.507828,0.727367,-0.174423,-0.192649,-0.089529
180.91 sec,OpenDoor,1.895064,-10.672195,0.679465,-0.116709,-0.251825,-0.037053
180.92 sec,OpenDoor,1.635921,-10.689504,0.875292,-0.121301,-0.362283,-0.004866
180.93 sec,OpenDoor,1.668656,-11.120769,0.635335,-0.102917,-0.464266,0.028722
180.94 sec,OpenDoor,1.772063,-10.500333,0.509847,-0.055185,-0.55968,0.04457
180.95 sec,OpenDoor,2.070033,-10.061145,0.195096,-0.076046,-0.644324,0.07379
180.96 sec,OpenDoor,2.660812,-9.999253,-0.154191,-0.080122,-0.688872,0.124203
180.97 sec,OpenDoor,3.109452,-10.29509,-0.272975,-0.093783,-0.672047,0.196029
180.98 sec,OpenDoor,3.153161,-10.761749,-0.467642,-0.074036,-0.626293,0.254988
180.99 sec,OpenDoor,2.93911,-10.753591,-0.631095,-0.02505,-0.571755,0.274203
181 sec,OpenDoor,2.647554,-10.766514,-0.619684,0.010449,-0.532967,0.263903
181.01 sec,OpenDoor,2.337598,-10.680921,-0.581593,0.069273,-0.497192,0.245726
181.02 sec,OpenDoor,1.909189,-10.25383,-0.548315,0.124083,-0.473912,0.219785
181.03 sec,OpenDoor,1.366894,-9.725581,-0.475844,0.16546,-0.471011,0.18061
181.04 sec,OpenDoor,0.927354,-9.000126,-0.416468,0.192577,-0.495683,0.151211
181.05 sec,OpenDoor,0.642332,-8.575695,-0.313525,0.17924,-0.53757,0.117565
181.06 sec,OpenDoor,0.516237,-8.473016,-0.323816,0.174196,-0.5892,0.107708
181.07 sec,OpenDoor,0.564482,-8.310766,-0.339336,0.174807,-0.633761,0.116583
181.08 sec,OpenDoor,0.632581,-8.217214,-0.328032,0.159284,-0.671656,0.133461
181.09 sec,OpenDoor,0.659198,-8.183725,-0.369739,0.149473,-0.705269,0.150003
181.1 sec,OpenDoor,0.924374,-8.249341,-0.431781,0.127338,-0.732877,0.165123
181.11 sec,OpenDoor,1.198916,-8.180988,-0.456737,0.099938,-0.738085,0.189874
181.12 sec,OpenDoor,1.305176,-8.26632,-0.417137,0.058497,-0.724539,0.210114
181.13 sec,OpenDoor,1.236051,-8.606312,-0.361554,-0.002929,-0.706533,0.228928
181.14 sec,OpenDoor,0.893603,-8.991595,-0.383433,-0.054907,-0.70387,0.242502
181.15 sec,OpenDoor,0.673158,-9.370927,-0.447505,-0.095906,-0.72705,0.236401
181.16 sec,OpenDoor,0.641549,-9.597672,-0.501388,-0.130682,-0.752799,0.235648
181.17 sec,OpenDoor,0.646691,-9.793852,-0.556862,-0.163582,-0.762359,0.230846
181.18 sec,OpenDoor,0.779526,-9.953207,-0.670393,-0.203284,-0.76997,0.229868
181.19 sec,OpenDoor,0.96459,-10.220118,-0.822094,-0.242417,-0.750498,0.223581
181.2 sec,OpenDoor,0.994283,-10.571073,-0.917839,-0.26239,-0.727294,0.208862
181.21 sec,OpenDoor,1.280785,-10.774301,-1.046075,-0.263225,-0.69829,0.190531
181.22 sec,OpenDoor,1.646586,-10.962937,-1.136756,-0.257105,-0.644317,0.181746
181.23 sec,OpenDoor,1.909187,-11.180537,-1.195147,-0.229902,-0.566856,0.186903
181.24 sec,OpenDoor,1.844725,-11.256007,-1.188914,-0.176991,-0.489233,0.203412
181.25 sec,OpenDoor,1.653172,-11.24894,-1.0721,-0.117081,-0.418706,0.219661
181.26 sec,OpenDoor,1.188146,-11.001823,-0.89606,-0.055606,-0.365263,0.228622
181.27 sec,OpenDoor,0.822209,-10.719816,-0.723197,0.003653,-0.345836,0.232889
181.28 sec,OpenDoor,0.40231,-10.361482,-0.498451,0.04803,-0.340099,0.233801
181.29 sec,OpenDoor,0.025208,-9.972097,-0.267255,0.080251,-0.348213,0.225033
181.3 sec,OpenDoor,-0.243496,-9.638896,-0.044418,0.100914,-0.372186,0.206962
181.31 sec,OpenDoor,-0.441525,-9.351899,0.182343,0.100313,-0.407163,0.179301
181.32 sec,OpenDoor,-0.555954,-9.171606,0.327831,0.095575,-0.440165,0.150849
181.33 sec,OpenDoor,-0.322771,-9.048717,0.35176,0.101642,-0.473914,0.117474
181.34 sec,OpenDoor,0.033587,-8.922346,0.472546,0.087375,-0.487114,0.101374
181.35 sec,OpenDoor,0.302297,-8.884189,0.468421,0.082108,-0.470843,0.078727
181.36 sec,OpenDoor,0.510326,-8.843057,0.50023,0.065827,-0.448638,0.077914
181.37 sec,OpenDoor,0.474888,-8.923202,0.521647,0.055402,-0.417466,0.057999
