Time,GeneralEvent,Forehead_Acc_X,Forehead_Acc_Y,Forehead_Acc_Z,Forehead_Gyr_X,Forehead_Gyr_Y,Forehead_Gyr_Z
3.1 sec,Standing,0.084843,-8.394834,4.386349,0.136892,-0.983527,0.557038
3.11 sec,Standing,0.12054,-8.319138,4.39377,0.105048,-0.942042,0.533524
3.12 sec,Standing,0.095287,-8.318317,4.455606,0.075585,-0.8936,0.507189
3.13 sec,Standing,0.080619,-8.343587,4.442739,0.039848,-0.851903,0.478256
3.14 sec,Standing,0.019127,-8.384701,4.451948,0.017076,-0.807139,0.452497
3.15 sec,Standing,-0.002976,-8.398448,4.454927,-0.005975,-0.767411,0.436573
3.16 sec,Standing,-0.064945,-8.452377,4.408683,-0.026725,-0.736153,0.428544
3.17 sec,Standing,-0.196444,-8.576747,4.387816,-0.04809,-0.704471,0.429139
3.18 sec,Standing,-0.269046,-8.617618,4.359695,-0.064767,-0.686599,0.427092
3.19 sec,Standing,-0.331815,-8.716069,4.343304,-0.083891,-0.672463,0.426999
3.2 sec,Standing,-0.341764,-8.760866,4.335491,-0.101321,-0.656031,0.425057
3.21 sec,Standing,-0.379667,-8.81777,4.295986,-0.113914,-0.63944,0.419037
3.22 sec,Standing,-0.34031,-8.894256,4.291106,-0.117063,-0.622528,0.411946
3.23 sec,Standing,-0.279465,-8.915727,4.283787,-0.11525,-0.587778,0.399977
3.24 sec,Standing,-0.247219,-8.850968,4.269836,-0.113117,-0.55413,0.384575
3.25 sec,Standing,-0.158891,-8.959886,4.267361,-0.10305,-0.508225,0.362684
3.26 sec,Standing,-0.200041,-8.91868,4.251842,-0.091163,-0.45351,0.337026
3.27 sec,Standing,-0.182732,-8.880021,4.223326,-0.08234,-0.400654,0.305338
3.28 sec,Standing,-0.225069,-8.911057,4.258508,-0.078031,-0.349025,0.274343
3.29 sec,Standing,-0.292957,-8.878943,4.216415,-0.064985,-0.295311,0.241275
3.3 sec,Standing,-0.362648,-8.91947,4.224054,-0.063378,-0.250837,0.212819
3.31 sec,Standing,-0.477665,-8.940583,4.209722,-0.052052,-0.21102,0.186086
3.32 sec,Standing,-0.587881,-8.974382,4.176607,-0.043603,-0.181057,0.164614
3.33 sec,Standing,-0.694375,-8.965369,4.146974,-0.030132,-0.155826,0.14914
3.34 sec,Standing,-0.792772,-8.926993,4.100903,-0.020712,-0.14415,0.13603
3.35 sec,Standing,-0.906245,-8.889921,4.113435,-0.013702,-0.139937,0.12418
3.36 sec,Standing,-0.92769,-8.859812,4.120574,-0.004547,-0.142611,0.110989
3.37 sec,Standing,-0.910935,-8.846425,4.116982,-0.007562,-0.144246,0.105326
3.38 sec,Standing,-0.884608,-8.780376,4.168746,-0.00881,-0.14416,0.08883
3.39 sec,Standing,-0.775177,-8.719816,4.179868,-0.017968,-0.137642,0.081365
3.4 sec,Standing,-0.69711,-8.687839,4.231719,-0.034066,-0.120536,0.065863
3.41 sec,Standing,-0.630813,-8.696172,4.246388,-0.048101,-0.098857,0.044272
3.42 sec,Standing,-0.580203,-8.675846,4.266361,-0.062634,-0.071891,0.021199
3.43 sec,Standing,-0.508319,-8.699254,4.257825,-0.079657,-0.037078,-0.004488
3.44 sec,Standing,-0.51709,-8.773644,4.265881,-0.088349,-0.006334,-0.036108
3.45 sec,Standing,-0.583327,-8.812861,4.237957,-0.096085,0.021493,-0.06311
3.46 sec,Standing,-0.586693,-8.870139,4.173196,-0.102769,0.045901,-0.094355
3.47 sec,Standing,-0.620463,-8.900159,4.172954,-0.095227,0.066742,-0.117586
3.48 sec,Standing,-0.634442,-8.885935,4.11774,-0.093479,0.079996,-0.125847
3.49 sec,Standing,-0.626874,-8.914231,4.035644,-0.088311,0.093451,-0.147712
3.5 sec,Standing,-0.644811,-8.960116,4.049409,-0.078806,0.100834,-0.163354
3.51 sec,Standing,-0.633982,-8.964212,4.042047,-0.070759,0.105486,-0.171441
3.52 sec,Standing,-0.609981,-8.983987,4.04865,-0.059784,0.108464,-0.172981
3.53 sec,Standing,-0.509585,-8.962231,3.985711,-0.050513,0.116836,-0.170874
3.54 sec,Standing,-0.448245,-8.973757,4.056545,-0.039419,0.123171,-0.173195
3.55 sec,Standing,-0.40195,-8.960295,3.991227,-0.02592,0.133129,-0.170409
3.56 sec,Standing,-0.364717,-8.896553,4.04069,-0.019886,0.144156,-0.164321
3.57 sec,Standing,-0.358966,-8.810815,4.010936,-0.014216,0.160011,-0.161287
3.58 sec,Standing,-0.387647,-8.851043,3.997319,-0.010906,0.168407,-0.156994
3.59 sec,Standing,-0.428086,-8.778066,3.996281,-0.010564,0.171333,-0.159279
3.6 sec,Standing,-0.432402,-8.795091,4.031979,-0.011101,0.173404,-0.166955
3.61 sec,Standing,-0.511237,-8.804001,4.015322,-0.019827,0.171261,-0.164894
3.62 sec,Standing,-0.538438,-8.747688,4.026464,-0.017643,0.161133,-0.165344
3.63 sec,Standing,-0.530487,-8.749495,4.023592,-0.028881,0.151958,-0.160469
3.64 sec,Standing,-0.47987,-8.780522,3.988874,-0.044005,0.140209,-0.159578
3.65 sec,Standing,-0.473958,-8.825363,3.980944,-0.055527,0.128134,-0.152341
3.66 sec,Standing,-0.417261,-8.80474,4.000716,-0.067685,0.118005,-0.14576
3.67 sec,Standing,-0.386564,-8.85018,3.966636,-0.085332,0.110183,-0.141154
3.68 sec,Standing,-0.319397,-8.888438,3.994263,-0.099952,0.104061,-0.137982
3.69 sec,Standing,-0.225717,-8.949813,3.92296,-0.118939,0.10397,-0.133779
3.7 sec,Standing,-0.180173,-8.970203,3.901246,-0.126649,0.109291,-0.127946
3.71 sec,Standing,-0.177948,-9.027669,3.832354,-0.139038,0.11121,-0.131465
3.72 sec,Standing,-0.195444,-9.098819,3.766014,-0.1463,0.111756,-0.12976
3.73 sec,Standing,-0.249689,-9.187277,3.759652,-0.150363,0.106377,-0.131228
3.74 sec,Standing,-0.256979,-9.358583,3.698729,-0.147664,0.094745,-0.129526
3.75 sec,Standing,-0.211993,-9.421097,3.671698,-0.129517,0.082989,-0.125621
3.76 sec,Standing,-0.153794,-9.498581,3.659603,-0.110927,0.069722,-0.119501
3.77 sec,Standing,-0.054366,-9.5057,3.646364,-0.082506,0.065727,-0.105822
3.78 sec,Standing,-0.001807,-9.526233,3.662862,-0.056073,0.066935,-0.081353
3.79 sec,Standing,-0.010692,-9.511901,3.645785,-0.024078,0.061999,-0.055863
3.8 sec,Standing,-0.020793,-9.529037,3.681823,0.007182,0.066798,-0.036322
3.81 sec,Standing,-0.018365,-9.518685,3.737734,0.039523,0.068126,-0.013925
3.82 sec,Standing,-0.024163,-9.461824,3.766825,0.072885,0.066569,0.005836
3.83 sec,Standing,-0.069993,-9.388958,3.809015,0.102423,0.069658,0.021804
3.84 sec,Standing,-0.127002,-9.214924,3.847251,0.129525,0.069629,0.034301
3.85 sec,Standing,-0.110005,-9.111586,3.863567,0.15126,0.068096,0.043982
3.86 sec,Standing,-0.117705,-8.966307,3.907999,0.163721,0.069005,0.059644
3.87 sec,Standing,-0.193389,-8.890818,3.979421,0.16317,0.077647,0.064779
3.88 sec,Standing,-0.274965,-8.802146,4.070642,0.165464,0.074123,0.06986
3.89 sec,Standing,-0.322666,-8.780335,4.094627,0.159151,0.074997,0.075237
3.9 sec,Standing,-0.387103,-8.688069,4.1272,0.146281,0.074445,0.075606
3.91 sec,Standing,-0.445753,-8.641146,4.188645,0.127968,0.068449,0.079339
3.92 sec,Standing,-0.544788,-8.589939,4.204465,0.107735,0.061161,0.081045
3.93 sec,Standing,-0.526569,-8.574563,4.242747,0.087987,0.056277,0.078721
3.94 sec,Standing,-0.561457,-8.53954,4.221756,0.066076,0.053878,0.082396
3.95 sec,Standing,-0.585032,-8.595159,4.259967,0.036217,0.043423,0.080407
3.96 sec,Standing,-0.643187,-8.659799,4.232589,0.023591,0.038541,0.078162
3.97 sec,Standing,-0.590968,-8.618334,4.223645,0.009372,0.027519,0.076912
3.98 sec,Standing,-0.645969,-8.642002,4.19678,-0.006455,0.018085,0.071263
3.99 sec,Standing,-0.592236,-8.601888,4.185482,-0.018154,0.014121,0.067247
4 sec,Standing,-0.622712,-8.668386,4.130301,-0.029426,0.008673,0.065487
4.01 sec,Standing,-0.635982,-8.698626,4.144051,-0.04585,0.000696,0.064725
4.02 sec,Standing,-0.636177,-8.713356,4.119692,-0.05521,0.004277,0.059588
4.03 sec,Standing,-0.623337,-8.744207,4.108213,-0.063869,-0.005673,0.059587
4.04 sec,Standing,-0.617345,-8.772711,4.062311,-0.073695,-0.007788,0.052062
4.05 sec,Standing,-0.596123,-8.807117,4.082833,-0.081374,-0.009622,0.050445
4.06 sec,Standing,-0.624505,-8.875794,4.022343,-0.083083,-0.011374,0.046821
4.07 sec,Standing,-0.638131,-8.918058,3.97842,-0.081547,-0.009121,0.052127
4.08 sec,Standing,-0.67738,-8.960392,3.958185,-0.073387,-0.012066,0.049626
4.09 sec,Standing,-0.70106,-8.944045,3.904916,-0.065405,-0.025572,0.047713
4.1 sec,Standing,-0.714134,-9.017487,3.913059,-0.063657,-0.034838,0.050338
4.11 sec,Standing,-0.699153,-9.048309,3.901414,-0.057239,-0.047286,0.049551
4.12 sec,Standing,-0.689177,-9.066007,3.910294,-0.053137,-0.04903,0.051067
4.13 sec,Standing,-0.673872,-9.096462,3.899532,-0.048157,-0.057059,0.050669
4.14 sec,Standing,-0.655958,-9.084668,3.892398,-0.044608,-0.060668,0.050667
4.15 sec,Standing,-0.599702,-9.088215,3.876006,-0.034164,-0.063303,0.046874
4.16 sec,Standing,-0.57618,-9.088746,3.850256,-0.02553,-0.060571,0.046751
4.17 sec,Standing,-0.562432,-9.095444,3.915794,-0.016625,-0.057695,0.03228
4.18 sec,Standing,-0.522469,-9.069287,3.90832,-0.007743,-0.059278,0.029609
4.19 sec,Standing,-0.514961,-9.040302,3.891025,-0.009466,-0.05328,0.020591
4.2 sec,Standing,-0.476846,-9.056205,3.88041,-0.009649,-0.0528,0.022238
4.21 sec,Standing,-0.469001,-9.059565,3.91332,-0.009579,-0.048889,0.015969
4.22 sec,Standing,-0.433225,-9.117544,3.899437,-0.006907,-0.046229,0.01786
4.23 sec,Standing,-0.435907,-9.062677,3.922572,-0.003116,-0.039852,0.022777
4.24 sec,Standing,-0.383381,-9.052267,3.929068,-0.003048,-0.03266,0.022933
4.25 sec,Standing,-0.394455,-8.994106,3.91908,0.003536,-0.023555,0.022553
4.26 sec,Standing,-0.375438,-9.012969,3.966376,0.002674,-0.017275,0.02447
4.27 sec,Standing,-0.361988,-8.954309,3.933244,0.007583,-0.010466,0.025977
4.28 sec,Standing,-0.308286,-8.901551,3.943601,0.003064,0.003819,0.023283
4.29 sec,Standing,-0.346019,-8.843447,3.957511,0.009032,0.014892,0.022279
4.3 sec,Standing,-0.333388,-8.81701,3.974773,0.005321,0.02673,0.018564
4.31 sec,Standing,-0.363985,-8.826858,3.944946,0.003779,0.035532,0.014325
4.32 sec,Standing,-0.384479,-8.830061,4.002051,0.001252,0.047259,0.012746
4.33 sec,Standing,-0.43303,-8.81117,3.978415,-0.000284,0.056064,0.008511
4.34 sec,Standing,-0.499237,-8.795887,4.011158,-0.011509,0.057901,0.006945
4.35 sec,Standing,-0.565992,-8.845729,3.965989,-0.018075,0.063116,0.014812
4.36 sec,Standing,-0.592401,-8.901746,3.963791,-0.024908,0.055045,0.011294
4.37 sec,Standing,-0.620926,-8.870634,3.934328,-0.025858,0.0464,0.018446
4.38 sec,Standing,-0.584189,-8.877607,3.97522,-0.031087,0.039999,0.025749
4.39 sec,Standing,-0.504769,-8.881064,3.935446,-0.033646,0.036251,0.034943
4.4 sec,Standing,-0.479293,-8.894968,3.888394,-0.042031,0.035817,0.045437
4.41 sec,Standing,-0.502874,-8.867479,3.891024,-0.044376,0.042623,0.054063
4.42 sec,Standing,-0.519947,-8.908016,3.84935,-0.05671,0.04733,0.062343
4.43 sec,Standing,-0.530092,-8.952176,3.840041,-0.069466,0.050265,0.061929
4.44 sec,Standing,-0.585544,-8.977664,3.806012,-0.078656,0.05732,0.056115
4.45 sec,Standing,-0.597718,-9.032036,3.74117,-0.083898,0.059239,0.052525
4.46 sec,Standing,-0.635028,-9.086747,3.699171,-0.086838,0.061478,0.047671
4.47 sec,Standing,-0.714412,-9.080174,3.636821,-0.086116,0.06344,0.042046
4.48 sec,Standing,-0.735707,-9.108897,3.611466,-0.087272,0.063581,0.039942
4.49 sec,Standing,-0.743039,-9.274009,3.675636,-0.089784,0.061051,0.03088
4.5 sec,Standing,-0.771992,-9.428597,3.639685,-0.068242,0.064146,0.0305
4.51 sec,Standing,-0.752105,-9.462989,3.660327,-0.051715,0.064848,0.023926
4.52 sec,Standing,-0.789376,-9.461041,3.645925,-0.023425,0.065507,0.020472
4.53 sec,Standing,-0.773328,-9.448232,3.641298,0.001311,0.073644,0.018
4.54 sec,Standing,-0.696016,-9.395368,3.629971,0.026846,0.079329,0.014501
4.55 sec,Standing,-0.677914,-9.371526,3.683794,0.050987,0.089451,0.011454
4.56 sec,Standing,-0.643916,-9.288296,3.706778,0.072383,0.104613,0.008367
4.57 sec,Standing,-0.64652,-9.275825,3.767527,0.093959,0.11988,-0.001879
4.58 sec,Standing,-0.682747,-9.171939,3.793188,0.114585,0.134812,-0.015878
4.59 sec,Standing,-0.694572,-9.099709,3.847163,0.12982,0.154302,-0.014279
4.6 sec,Standing,-0.708416,-9.036443,3.848282,0.140202,0.159887,-0.021645
4.61 sec,Standing,-0.714824,-8.879219,3.910466,0.14509,0.17555,-0.029151
4.62 sec,Standing,-0.71367,-8.789688,3.928773,0.142709,0.187394,-0.030538
4.63 sec,Standing,-0.774026,-8.73946,3.955047,0.136511,0.196706,-0.036009
4.64 sec,Standing,-0.802004,-8.692598,3.991018,0.124533,0.204962,-0.035615
4.65 sec,Standing,-0.857539,-8.656081,3.994917,0.115702,0.206679,-0.032881
4.66 sec,Standing,-0.942802,-8.575248,3.989266,0.091509,0.205349,-0.039184
4.67 sec,Standing,-0.975899,-8.614525,4.013822,0.070938,0.188259,-0.04275
4.68 sec,Standing,-1.008461,-8.654469,4.037019,0.058337,0.17915,-0.040506
4.69 sec,Standing,-1.033636,-8.578858,4.014726,0.038813,0.16523,-0.03554
4.7 sec,Standing,-1.042347,-8.662206,4.009287,0.01895,0.144548,-0.029178
4.71 sec,Standing,-1.04745,-8.790983,4.033617,0.013416,0.130406,-0.016638
4.72 sec,Standing,-1.025446,-8.693486,4.03683,0.005099,0.110741,-0.010903
4.73 sec,Standing,-0.952357,-8.725487,4.018725,-0.011173,0.093602,-0.004412
4.74 sec,Standing,-0.899982,-8.771135,4.002065,-0.027774,0.080264,0.010162
4.75 sec,Standing,-0.845594,-8.775327,3.987135,-0.047122,0.080749,0.015393
4.76 sec,Standing,-0.776527,-8.851281,3.9617,-0.065294,0.072878,0.026463
4.77 sec,Standing,-0.740586,-8.924758,3.923691,-0.071768,0.07768,0.032612
4.78 sec,Standing,-0.740772,-8.940416,3.896652,-0.076998,0.079052,0.034459
4.79 sec,Standing,-0.750147,-8.995155,3.832132,-0.078074,0.081481,0.042703
4.8 sec,Standing,-0.704724,-8.987715,3.833559,-0.078808,0.090666,0.049546
4.81 sec,Standing,-0.729785,-9.058434,3.805123,-0.076831,0.09251,0.046125
4.82 sec,Standing,-0.749413,-9.141833,3.757099,-0.069303,0.101496,0.055412
4.83 sec,Standing,-0.752631,-9.146977,3.784292,-0.058976,0.11424,0.055621
4.84 sec,Standing,-0.812248,-9.126243,3.718843,-0.048997,0.120224,0.057236
4.85 sec,Standing,-0.907269,-9.134197,3.692723,-0.036508,0.129899,0.05696
4.86 sec,Standing,-0.943571,-9.134915,3.710858,-0.024069,0.13288,0.050895
4.87 sec,Standing,-1.002802,-9.102909,3.702004,-0.009255,0.132306,0.042676
4.88 sec,Standing,-1.040973,-9.057436,3.691976,0.001979,0.13485,0.039997
4.89 sec,Standing,-1.099492,-9.024687,3.684652,0.004148,0.131805,0.039533
4.9 sec,Standing,-1.163389,-8.988523,3.643687,0.010757,0.12986,0.038311
4.91 sec,Standing,-1.268925,-8.968512,3.660594,0.003744,0.120678,0.045579
4.92 sec,Standing,-1.270885,-8.980631,3.639996,0.01046,0.107125,0.041471
4.93 sec,Standing,-1.334363,-8.93458,3.652719,0.003534,0.086336,0.045824
4.94 sec,Standing,-1.367495,-8.943695,3.619725,-0.005125,0.071522,0.048346
4.95 sec,Standing,-1.357191,-8.962719,3.666237,-0.011649,0.053628,0.050344
4.96 sec,Standing,-1.37846,-8.978808,3.700149,-0.020976,0.037966,0.047378
4.97 sec,Standing,-1.292907,-8.985701,3.699801,-0.031369,0.029133,0.04806
4.98 sec,Standing,-1.244576,-8.986397,3.652845,-0.035551,0.023695,0.046199
4.99 sec,Standing,-1.182583,-9.039205,3.703761,-0.042384,0.015599,0.04231
5 sec,Standing,-1.185848,-9.049917,3.646097,-0.040266,0.017971,0.033326
5.01 sec,Standing,-1.134172,-9.086829,3.682693,-0.041344,0.01423,0.030187
5.02 sec,Standing,-1.155061,-9.155717,3.65755,-0.036353,0.017195,0.031027
5.03 sec,Standing,-1.167161,-9.195248,3.616644,-0.031251,0.019126,0.035766
5.04 sec,Standing,-1.107063,-9.202554,3.638317,-0.021271,0.025048,0.037441
5.05 sec,Standing,-1.211073,-9.234613,3.596036,-0.017711,0.024195,0.04233
5.06 sec,Standing,-1.224924,-9.263701,3.610645,-0.008788,0.022502,0.039881
5.07 sec,Standing,-1.278814,-9.327466,3.576957,0.01366,0.011419,0.036186
5.08 sec,Standing,-1.299934,-9.297036,3.58457,0.031068,0.005113,0.033607
5.09 sec,Standing,-1.285432,-9.32425,3.582966,0.055396,-0.004711,0.032027
5.1 sec,Standing,-1.246745,-9.198946,3.612076,0.072121,-0.009568,0.034413
5.11 sec,Standing,-1.223554,-9.186081,3.651623,0.090057,-0.010129,0.034409
5.12 sec,Standing,-1.200256,-9.172596,3.692614,0.103777,-0.012251,0.033505
5.13 sec,Standing,-1.159277,-9.187754,3.729421,0.120255,-0.007301,0.030058
5.14 sec,Standing,-1.129236,-9.089089,3.779883,0.131952,-0.001919,0.025102
5.15 sec,Standing,-1.108599,-9.018998,3.847082,0.137368,0.011707,0.025581
5.16 sec,Standing,-1.063878,-9.000803,3.835916,0.14728,0.018672,0.023402
5.17 sec,Standing,-1.093236,-8.89725,3.897134,0.153602,0.034223,0.018246
5.18 sec,Standing,-1.113605,-8.861827,3.915597,0.152039,0.044637,0.011871
5.19 sec,Standing,-1.13377,-8.82655,3.933583,0.14694,0.046595,0.008142
5.2 sec,Standing,-1.180403,-8.790839,3.973119,0.152199,0.054498,-0.001116
5.21 sec,Standing,-1.207631,-8.697501,3.979379,0.147243,0.053081,-0.011359
5.22 sec,Standing,-1.195716,-8.621069,3.977718,0.141633,0.045384,-0.018564
5.23 sec,Standing,-1.174796,-8.603169,3.986807,0.131865,0.048235,-0.029423
5.24 sec,Standing,-1.180088,-8.585269,4.016468,0.116307,0.041334,-0.032532
5.25 sec,Standing,-1.193726,-8.607429,4.007741,0.096326,0.043984,-0.028207
5.26 sec,Standing,-1.147728,-8.668192,4.072914,0.076708,0.037369,-0.023513
5.27 sec,Standing,-1.136196,-8.681652,4.092868,0.057819,0.039902,-0.017039
5.28 sec,Standing,-1.115882,-8.764547,4.069679,0.041857,0.036851,-0.012067
5.29 sec,Standing,-1.142875,-8.773213,4.040702,0.034526,0.038882,0.003523
5.3 sec,Standing,-1.082417,-8.733831,4.036232,0.019936,0.036704,-0.000443
5.31 sec,Standing,-1.071546,-8.760176,3.997808,0.00016,0.038823,0.00216
5.32 sec,Standing,-1.061197,-8.787142,3.957887,-0.013951,0.040947,0.010156
5.33 sec,Standing,-1.061575,-8.832531,3.98699,-0.02654,0.044436,0.003671
5.34 sec,Standing,-1.049179,-8.905065,3.976389,-0.030667,0.051108,-0.000938
5.35 sec,Standing,-1.105367,-8.968706,3.906483,-0.028613,0.058259,-0.012902
5.36 sec,Standing,-1.085726,-8.9571,3.901463,-0.022356,0.06164,-0.015394
5.37 sec,Standing,-1.100772,-8.984192,3.881654,-0.016494,0.063618,-0.025004
5.38 sec,Standing,-1.131039,-9.026348,3.898803,-0.002083,0.067788,-0.028814
5.39 sec,Standing,-1.098909,-9.029714,3.911032,0.01123,0.07206,-0.034807
5.4 sec,Standing,-1.133805,-9.06832,3.89638,0.022928,0.072066,-0.031176
5.41 sec,Standing,-1.135034,-9.056838,3.951631,0.034133,0.07555,-0.037626
5.42 sec,Standing,-1.136327,-9.011072,3.922971,0.043874,0.075258,-0.040007
5.43 sec,Standing,-1.132677,-8.967631,3.928985,0.048565,0.079755,-0.041371
5.44 sec,Standing,-1.104972,-8.966711,3.911172,0.051145,0.083456,-0.043206
5.45 sec,Standing,-1.087089,-8.896885,3.934985,0.052175,0.084368,-0.04489
5.46 sec,Standing,-1.104179,-8.866219,3.942934,0.044139,0.091852,-0.047228
5.47 sec,Standing,-1.135222,-8.861989,3.933035,0.043894,0.085581,-0.051347
5.48 sec,Standing,-1.108634,-8.850613,3.967824,0.037438,0.091964,-0.054781
5.49 sec,Standing,-1.112109,-8.847394,3.935744,0.031648,0.091475,-0.054625
5.5 sec,Standing,-1.120194,-8.875626,3.953896,0.023992,0.089677,-0.056599
5.51 sec,Standing,-1.128126,-8.90415,3.971436,0.017425,0.087785,-0.056382
5.52 sec,Standing,-1.16792,-8.929814,3.975847,0.02011,0.086615,-0.05524
5.53 sec,Standing,-1.121265,-8.959226,3.951369,0.02705,0.083164,-0.054069
5.54 sec,Standing,-1.104068,-8.976843,4.00211,0.031943,0.07792,-0.04948
5.55 sec,Standing,-1.127971,-8.986466,3.972173,0.039968,0.07438,-0.046111
5.56 sec,Standing,-1.098906,-8.932587,4.010133,0.046133,0.069531,-0.044866
5.57 sec,Standing,-1.047189,-8.876523,3.993402,0.050769,0.064792,-0.038639
5.58 sec,Standing,-1.000916,-8.85142,4.027558,0.045549,0.065198,-0.03305
5.59 sec,Standing,-0.959279,-8.824005,4.027402,0.04705,0.068998,-0.037066
5.6 sec,Standing,-0.917913,-8.796614,4.027108,0.043022,0.077595,-0.032937
5.61 sec,Standing,-0.924592,-8.781852,4.049227,0.039484,0.079355,-0.04177
5.62 sec,Standing,-0.932723,-8.722862,4.039285,0.036475,0.085938,-0.044188
5.63 sec,Standing,-0.921052,-8.737713,4.056237,0.026931,0.086686,-0.047401
5.64 sec,Standing,-0.909436,-8.752968,4.072297,0.016946,0.100621,-0.050052
5.65 sec,Standing,-0.906808,-8.710751,4.074928,0.00827,0.100804,-0.045535
5.66 sec,Standing,-0.927969,-8.724059,4.075849,-0.003734,0.111959,-0.040889
5.67 sec,Standing,-0.938465,-8.753626,4.090457,-0.020157,0.115168,-0.041398
5.68 sec,Standing,-0.929547,-8.857291,4.131348,-0.032888,0.121019,-0.037635
5.69 sec,Standing,-0.947766,-8.9276,4.107164,-0.035005,0.126066,-0.028404
5.7 sec,Standing,-0.966322,-8.911228,4.053657,-0.032109,0.133166,-0.014323
5.71 sec,Standing,-0.98467,-8.938892,4.03224,-0.02371,0.1423,-0.002547
5.72 sec,Standing,-1.037335,-8.918997,3.966246,-0.013667,0.146439,0.00722
5.73 sec,Standing,-1.138902,-8.91121,3.923191,-0.001637,0.14018,0.016273
5.74 sec,Standing,-1.201269,-8.91015,3.963009,0.006978,0.13077,0.019395
5.75 sec,Standing,-1.212021,-8.907322,3.927886,0.007623,0.123904,0.022997
5.76 sec,Standing,-1.22851,-8.935291,3.94403,0.01545,0.113075,0.026169
5.77 sec,Standing,-1.254649,-8.860924,3.91601,0.009992,0.107154,0.027531
5.78 sec,Standing,-1.252739,-8.91794,3.928424,0.01382,0.098086,0.028986
5.79 sec,Standing,-1.260159,-8.872674,3.896645,0.011554,0.089968,0.028203
5.8 sec,Standing,-1.27316,-8.858493,3.915536,0.0105,0.091056,0.022126
5.81 sec,Standing,-1.297908,-8.915203,3.948444,0.012376,0.090456,0.015557
5.82 sec,Standing,-1.268279,-8.875133,3.964905,0.013523,0.08552,0.004176
5.83 sec,Standing,-1.25102,-8.861518,3.963934,0.018282,0.088131,-0.005811
5.84 sec,Standing,-1.247626,-8.821102,4.001071,0.014859,0.089892,-0.014675
5.85 sec,Standing,-1.198701,-8.766071,3.982148,0.013724,0.099798,-0.022712
5.86 sec,Standing,-1.210569,-8.794674,3.998229,0.004447,0.102965,-0.022816
5.87 sec,Standing,-1.282725,-8.776088,3.98801,-1.9e-05,0.10284,-0.026102
5.88 sec,Standing,-1.27275,-8.836756,4.033193,-0.01171,0.111589,-0.03192
5.89 sec,Standing,-1.353739,-8.856617,3.950138,-0.016915,0.104162,-0.028351
5.9 sec,Standing,-1.411446,-8.856955,3.987251,-0.022901,0.095318,-0.024748
5.91 sec,Standing,-1.457363,-8.882164,3.951571,-0.029653,0.086049,-0.025003
5.92 sec,Standing,-1.449998,-8.941553,3.960458,-0.032114,0.069586,-0.022258
5.93 sec,Standing,-1.482649,-8.896044,3.910805,-0.02907,0.060069,-0.024675
5.94 sec,Standing,-1.464124,-8.926723,3.903652,-0.033299,0.03835,-0.025101
5.95 sec,Standing,-1.469561,-8.959358,3.95115,-0.028047,0.021809,-0.028948
5.96 sec,Standing,-1.409029,-8.919323,3.911139,-0.023963,0.012199,-0.029168
5.97 sec,Standing,-1.395929,-8.936335,3.9243,-0.021238,0.008094,-0.032875
5.98 sec,Standing,-1.330292,-8.942836,3.951034,-0.018456,7.2e-05,-0.037561
5.99 sec,Standing,-1.265799,-8.860335,3.914744,-0.016505,-0.005443,-0.041228
6 sec,Standing,-1.202251,-8.864323,3.907775,-0.012265,-0.001803,-0.047916
6.01 sec,Standing,-1.186799,-8.881168,3.921889,-0.014362,0.004291,-0.059118
6.02 sec,Standing,-1.121309,-8.929601,3.946686,-0.008367,0.013182,-0.062647
6.03 sec,Standing,-1.104039,-8.990699,3.993048,-0.001172,0.016149,-0.073688
6.04 sec,Standing,-1.062412,-9.004968,3.954009,0.005816,0.02988,-0.077899
6.05 sec,Standing,-1.044878,-9.065437,4.001713,0.018652,0.039256,-0.079184
6.06 sec,Standing,-1.099997,-9.018159,3.977588,0.032304,0.045136,-0.077601
